event_id,event_name,event_date,event_week,window_weeks,outcome,treated_cohort,control_cohort,n_obs_pre_treated,n_obs_post_treated,n_obs_pre_control,n_obs_post_control,share_of_wallet_diff_treated,share_of_wallet_diff_control,share_of_wallet_did,share_of_wallet_pre_treated,share_of_wallet_post_treated,share_of_wallet_pre_control,share_of_wallet_post_control,participation_rate_diff_treated,participation_rate_diff_control,participation_rate_did,participation_rate_pre_treated,participation_rate_post_treated,participation_rate_pre_control,participation_rate_post_control,sales_per_active_user_diff_treated,sales_per_active_user_diff_control,sales_per_active_user_did,sales_per_active_user_pre_treated,sales_per_active_user_post_treated,sales_per_active_user_pre_control,sales_per_active_user_post_control,count_per_active_user_diff_treated,count_per_active_user_diff_control,count_per_active_user_did,count_per_active_user_pre_treated,count_per_active_user_post_treated,count_per_active_user_pre_control,count_per_active_user_post_control
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,dining_delivery,high_top20,low_positive,2,2,2,2,-0.0011252272809149505,4.8695121506700176e-05,-0.0011739224024216507,0.01211593547554965,0.010990708194634699,0.0039401731614449,0.0039888682829516,-0.0034409618633825245,-0.005650682449436506,0.0022097205860539815,0.19977079360626593,0.1963298317428834,0.21969246938758114,0.21404178693814463,0.05566533745199109,-0.4059414344459853,0.4616067718979764,14.127388238227702,14.183053575679693,18.27913669226379,17.873195257817805,-0.005512336006338769,-0.01484274441235861,0.009330408406019841,0.3960606333844289,0.3905482973780901,0.48928627999003665,0.47444353557767804
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,direct_fuel,high_top20,low_positive,2,2,2,2,-0.014609572476826455,0.00034480883283760037,-0.014954381309664054,0.0571929665986282,0.042583394121801746,0.004673191773003399,0.005018000605841,-0.061076198415556004,0.004122820893258328,-0.06519901930881433,0.6803144101692387,0.6192382117536827,0.3060610731415295,0.31018389403478785,-11.714155687922059,0.8244933172671374,-12.538649005189196,66.6724944284706,54.95833874054854,21.664977002563532,22.48947031983067,-0.1472099845597723,0.02165438921167906,-0.16886437377145136,1.5417845259524199,1.3945745413926476,0.544827137012315,0.5664815262239941
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,entertainment_ex_gambling,high_top20,low_positive,2,2,2,2,-0.003429468575882902,0.006382309111605901,-0.009811777687488803,0.0361958653798157,0.0327663968039328,0.0250441860712063,0.0314264951828122,-0.005856157964961195,-0.011640917765241787,0.005784759800280592,0.5409106696188539,0.5350545116538927,0.5708751475067404,0.5592342297414986,0.18226588241123665,24.03429922361937,-23.852033341208134,42.167282479346596,42.34954836175783,115.99944859538911,140.03374781900848,-0.012327402932061693,-0.03506289789676753,0.022735494964705838,1.1093837142122436,1.0970563112801819,1.3610507719907403,1.3259878740939728
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,gambling_lottery,high_top20,low_positive,2,2,2,2,-3.3707503501799994e-05,1.808946893962931e-06,-3.5516450395762925e-05,0.0002782756371792,0.0002445681336774,0.00010384281745143797,0.0001056517643454009,0.00014151080548645105,0.0005528962526896511,-0.00041138544720320004,0.0110439855863798,0.011185496391866251,0.0130786043035565,0.013631500556246151,-0.009974302661201084,-0.012324109930868576,0.002349807269667492,0.3245075819560356,0.3145332792948345,0.48237593660707945,0.47005182667621087,0.0008401959233099512,0.001239824111093548,-0.0003996281877835968,0.015577741487693048,0.016417937411003,0.0218138735462512,0.02305369765734475
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,gambling_total,high_top20,low_positive,2,2,2,2,0.0004647844085845995,-0.0006364342069718996,0.0011012186155564992,0.009352755813985151,0.00981754022256975,0.0055164594535986496,0.00488002524662675,-0.002068081379513087,-0.0017461130326672514,-0.00032196834684583564,0.11135601352306584,0.10928793214355276,0.09232992943866275,0.0905838164059955,1.749513938550571,-3.7614711561725045,5.510985094723075,10.902497601069557,12.652011539620128,25.59458676900359,21.833115612831087,0.0039823788722120335,-0.015804620034800543,0.019786998907012576,0.3664616722159326,0.37044405108814465,0.3934340723300783,0.3776294522952778
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,grocery_ex_fuel,high_top20,low_positive,2,2,2,2,-0.012846010370875516,0.007254585112835998,-0.020100595483711514,0.1196105580539101,0.10676454768303459,0.04696664639847355,0.054221231511309545,-0.01152028743996647,-0.008645121349998952,-0.002875166089967518,0.8581224667906764,0.8466021793507099,0.8544893729110586,0.8458442515610597,-1.6757931724002049,22.992635274925476,-24.66842844732568,139.45278714529059,137.77699397289038,217.85683452792438,240.84946980284985,-0.052100222602617485,-0.05611625375030638,0.004016031147688892,3.4824886426506456,3.430388420048028,4.090366079983365,4.034249826233059
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,healthcare_total,high_top20,low_positive,2,2,2,2,0.004667767825917303,0.011254038609852399,-0.006586270783935096,0.022493140923406048,0.02716090874932335,0.020523757360247502,0.0317777959700999,0.004882023986047812,-0.0009618302600417628,0.005843854246089575,0.30250568563213204,0.30738770961817985,0.38383594767064155,0.3828741174105998,8.953391984907142,49.96454251140874,-41.011150526501595,26.222423490260155,35.1758154751673,95.37173568614857,145.3362781975573,0.01417725192766539,0.007399403985197006,0.006777847942468385,0.446176015816243,0.4603532677439084,0.6775336931438022,0.6849330971289992
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,home_improvement,high_top20,low_positive,2,2,2,2,-0.0006822012091652514,0.0010844339811054982,-0.0017666351902707496,0.02785805995763475,0.0271758587484695,0.018305468224623353,0.01938990220572885,-0.001088570776979575,-0.005507368315764205,0.00441879753878463,0.19630264149515148,0.1952140707181719,0.21789870633027209,0.21239133801450788,2.59906263807526,2.107864797587766,0.4911978404874944,32.48179655956643,35.08085919764169,84.8979242459655,87.00578904355326,-0.0028815282436835954,-0.01125346831988533,0.008371940076201734,0.3223758984857238,0.3194943702420402,0.4010099707303362,0.38975650241045084
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,insurance_total,high_top20,low_positive,2,2,2,2,-0.0017388010764399012,-0.02659742224917385,0.02485862117273395,0.03506524078234395,0.03332643970590405,0.0472713698109221,0.02067394756174825,-0.006179588823308574,-0.016842584910849223,0.01066299608754065,0.25487884566361313,0.24869925684030456,0.34403663109893146,0.32719404618808223,2.149459980917946,-125.92712393590132,128.07658391681926,40.89437505913834,43.04383504005629,218.70525242911094,92.77812849320962,-0.008703637982485912,-0.03743335205896969,0.02872971407648378,0.3435850039574003,0.3348813659749144,0.5504047706309276,0.5129714185719579
cut_start,Fuel excise cut starts,2022-03-30,2022-03-28,2,mortgage,high_top20,low_positive,2,2,2,2,0.00524849019186285,0.0005615902203661011,0.004686899971496749,0.014714799957267249,0.0199632901491301,0.02615216257760615,0.02671375279797225,0.0013751978465162476,-0.0035689757092604024,0.00494417355577665,0.02874959507612565,0.030124792922641898,0.05997213490569445,0.05640315919643405,8.6446511483236,-1.3844688596371952,10.029120007960795,17.170951913411415,25.815603061735015,121.3646886190565,119.9802197594193,0.0018328664552275456,-0.004594853560542164,0.00642772001576971,0.03753296442124545,0.039365830876472996,0.08355556724182736,0.0789607136812852
