layer,phase_id,phase_label,phase_group,event_date,event_week,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,post_window_truncated,analysis_universe,cat_clean,semantic_within_cat,subcat_key,analysis_universe_label,subcat_label,consumption_lens,consumption_lens_label,clean_pre_sales_sum,clean_pre_count_sum,clean_pre_user_weeks_sum,clean_pre_source_rows,clean_post_sales_sum,clean_post_count_sum,clean_post_user_weeks_sum,clean_post_source_rows,noise_pre_sales_sum,noise_pre_count_sum,noise_pre_user_weeks_sum,noise_pre_source_rows,noise_post_sales_sum,noise_post_count_sum,noise_post_user_weeks_sum,noise_post_source_rows,noise_sales_share_window,support_ok,plot_eligible,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,diagnostic_pos_terminal,Healthcare & Medical,health_foreign_pos,Healthcare & Medical :: health_foreign_pos,POS-terminal / reopening diagnostic,Healthcare & Medical: health foreign pos,reopening_foreign_pos,POS-terminal / reopening diagnostic,135532.97,162.0,123.0,6,576642.7999999999,303.0,222.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,3.846027949537819e-05,0.00014685916083944444,0.00010839888134406625,2.818463172039419,0.09913458665052842,0.41904806704598974,0.3199134803954613,3.227062231300039,0.00011769862610764641,0.00022359687999363707,0.00010589825388599066,0.8997407819283871,8.934881362101865e-05,0.00016376511449158772,7.441630087056907e-05,0.8328739672606373
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Automotive & Fuel,auto_fuel_caltex,Automotive & Fuel :: auto_fuel_caltex,Primary domestic,Automotive & Fuel: auto fuel caltex,direct_fuel,Direct fuel,3633390.5600000154,82260.0,56936.0,6,2710171.350000004,61613.0,43555.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0009805085016917272,0.0007136573229185373,-0.00026685117877318985,-0.27215590513776916,2.6421396463531566,1.9926283178868782,-0.6495113284662783,-0.24582778179903314,0.0598141616472489,0.0453083741537047,-0.014505787493544198,-0.24251426575350787,0.04139948263008674,0.03203234676933706,-0.009367135860749679,-0.2262621478738526
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,diagnostic_pos_terminal,Automotive & Fuel,auto_foreign_pos,Automotive & Fuel :: auto_foreign_pos,POS-terminal / reopening diagnostic,Automotive & Fuel: auto foreign pos,reopening_foreign_pos,POS-terminal / reopening diagnostic,622868.3899999999,171.0,106.0,6,3487436.7300000004,290.0,173.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.00017920218993083508,0.0008415037154118651,0.00066230152548103,3.695833883149821,0.4559415493436696,2.631692347100074,2.175750797756405,4.771995008764633,0.0001243808837549806,0.00021344400280934978,8.906311905436918e-05,0.716051505389009,7.705254263716538e-05,0.00012757715666894057,5.052461403177519e-05,0.6557163761576538
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,diagnostic_pos_terminal,Electronics & Merchandise,elec_foreign_pos,Electronics & Merchandise :: elec_foreign_pos,POS-terminal / reopening diagnostic,Electronics & Merchandise: elec foreign pos,reopening_foreign_pos,POS-terminal / reopening diagnostic,2741824.8899999997,219.0,145.0,6,2856316.2400000007,453.0,268.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.0007657193066663576,0.0008267673737420802,6.104806707572265e-05,0.07972643048730489,1.9949693244504516,2.0977834965433217,0.10281417209287014,0.05153671830076488,0.000159205173382833,0.0003349602347504811,0.00017575506136764806,1.103953204743029,0.00010540591040244313,0.00019790034806426685,9.249443766182372e-05,0.8775071275289688
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Electronics & Merchandise,elec_retail_big_w,Electronics & Merchandise :: elec_retail_big_w,Primary domestic,Electronics & Merchandise: elec retail big w,shopping_home_personal,Shopping/home/personal,4737927.740000051,98879.0,77757.0,6,5504843.4700000975,107230.0,84079.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0012778591588331759,0.0014555391347795537,0.00017767997594637778,0.13904503850691877,3.4453505179433557,4.051638532236304,0.6062880142929488,0.17597281064304082,0.07190308941200994,0.07893687632931211,0.007033786917302165,0.09782315300804466,0.05654290631750272,0.061895541277942924,0.0053526349604402015,0.09466501297941429
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Loans,loans_bnpl_zip,Loans :: loans_bnpl_zip,Primary domestic,Loans: loans bnpl zip,financial_obligations,Financial obligations,5878743.200000003,45196.0,33702.0,6,9267601.229999984,118159.0,85061.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0015760240511300037,0.0023979954129343247,0.000821971361804321,0.5215474733491348,4.270939486026771,6.845360781716245,2.574421295689474,0.6027763456055057,0.03282918196791738,0.08735106958337994,0.05452188761546257,1.6607750893319422,0.024478068872431202,0.06286347641824049,0.03838540754580928,1.568155059365873
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Electronics & Merchandise,elec_apple,Electronics & Merchandise :: elec_apple,Primary domestic,Electronics & Merchandise: elec apple,shopping_home_personal,Shopping/home/personal,7812576.66999704,426094.0,263515.0,6,7186211.989997301,412835.0,255911.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.002105840048168978,0.0018854646817555419,-0.00022037536641343592,-0.10464962265536346,5.679979221894496,5.288432670974111,-0.3915465509203848,-0.06893450409309573,0.30970069331523814,0.30397221174309325,-0.0057284815721448945,-0.018496831604810093,0.19154962598184602,0.188419745723884,-0.0031298802579620144,-0.016339787884830672
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,secondary_travel_cycle,Travel,travel_atm_foreign,Travel :: travel_atm_foreign,Secondary travel cycle,Travel: travel atm foreign,mobility_transport_ex_fuel,Mobility/transport ex-fuel,1502650.3199999998,894.0,719.0,6,2244158.9499999997,1165.0,893.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.0004071864288653446,0.0005741137881466479,0.0001669273592813033,0.40995315032099394,1.0920412197044298,1.6383352528276982,0.5462940331232684,0.500250378159835,0.0006502450688304594,0.0008581671177740944,0.00020792204894363499,0.3197595166966921,0.0005228665394662758,0.000657968422594084,0.00013510188312780818,0.2583869361112982
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Electronics & Merchandise,elec_amazon,Electronics & Merchandise :: elec_amazon,Primary domestic,Electronics & Merchandise: elec amazon,shopping_home_personal,Shopping/home/personal,5227687.04999992,107045.0,58167.0,6,5272328.679999921,103348.0,56700.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.001409976460808316,0.0013816237669692234,-2.835269383909267e-05,-0.020108629205652512,3.8014777908815565,3.884831898668193,0.08335410778663643,0.021926764372154007,0.07783832229627304,0.07610377299645948,-0.0017345492998135509,-0.022284001615700325,0.042295241464578505,0.04175438397536358,-0.0005408574892149243,-0.012787667607191286
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Healthcare & Medical,health_pharmacy_chemist_warehouse,Healthcare & Medical :: health_pharmacy_chemist_warehouse,Primary domestic,Healthcare & Medical: health pharmacy chemist warehouse,essentials_grocery_health,Essentials: grocery/health,4843489.429999726,117424.0,96418.0,6,4970366.909999691,121474.0,99260.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0013068094015999626,0.0013041342816211374,-2.675119978825212e-06,-0.0020470620853737273,3.5224092584255193,3.6593380206416093,0.13692876221608996,0.03887360955816239,0.0853986130424757,0.08943019581796287,0.004031582775487166,0.04720899592926563,0.0701215234227519,0.07307610881391835,0.002954585391166456,0.04213521393928815
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Telecom & Internet,telco_vodafone,Telecom & Internet :: telco_vodafone,Primary domestic,Telecom & Internet: telco vodafone,utilities_housing_bills,Utilities/housing/bills,4324969.139999971,46488.0,41586.0,6,3767426.789999976,41366.0,37036.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0011709454911981452,0.0009867490038299404,-0.0001841964873682048,-0.15730577448120975,3.1476353236377594,2.77845649988139,-0.36917882375636957,-0.11728767337942606,0.033830991149706224,0.030501184225556827,-0.003329806924149397,-0.0984247523052044,0.030264444706164174,0.027311550255224557,-0.0029528944509396166,-0.09756975485950943
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Electronics & Merchandise,elec_retail_myer,Electronics & Merchandise :: elec_retail_myer,Primary domestic,Electronics & Merchandise: elec retail myer,shopping_home_personal,Shopping/home/personal,3211849.650000004,33193.0,26051.0,6,3593737.4800000032,36385.0,28391.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0008668892478297104,0.0009408917201123808,7.400247228267032e-05,0.08536554406221818,2.3363163301188394,2.647263253871698,0.3109469237528586,0.1330928178450227,0.02414685388340289,0.026795650946844635,0.0026487970634417463,0.10969532827058567,0.018949541604414536,0.020908942861587742,0.001959401257173206,0.10340098447113562
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Services,services_bnpl,Services :: services_bnpl,Primary domestic,Services: services bnpl,shopping_home_personal,Shopping/home/personal,1612792.9099999992,24106.0,18284.0,6,812973.29,10263.0,8142.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.00043454985419697276,0.00022010551737171197,-0.0002144443368252608,-0.493486155280258,1.172592171882721,0.590613714139277,-0.581978457743444,-0.4963178773477704,0.017521903524910565,0.007461285604462812,-0.010060617920447754,-0.5741737994473466,0.01328856610690742,0.00591774883742555,-0.00737081726948187,-0.5546736352276944
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Office & Business,office_officeworks,Office & Business :: office_officeworks,Primary domestic,Office & Business: office officeworks,education_business_pets,Education/business/pets,4042751.920000003,65735.0,50963.0,6,3446626.350000007,55246.0,42981.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0010899443716473186,0.0009031504133509616,-0.00018679395829635707,-0.17137935031862284,2.938982729010169,2.5373112807330584,-0.40167144827711043,-0.1366702309313641,0.04779041619685322,0.040668108792896715,-0.0071223074039565085,-0.1490321275843059,0.037051360734903456,0.03163883421626849,-0.005412526518634969,-0.14608172038162723
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Utilities,utility_agl,Utilities :: utility_agl,Primary domestic,Utilities: utility agl,utilities_housing_bills,Utilities/housing/bills,3534757.7099999986,25292.0,20233.0,6,2989405.69,22435.0,17930.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0009536459716643175,0.0007828564020541167,-0.00017078956961020077,-0.1790911666224901,2.5700651996008337,2.2004300447581286,-0.36963515484270504,-0.14382325977571092,0.018389079333323958,0.016510205437157092,-0.001878873896166866,-0.10217335311409775,0.01471081635888837,0.013195124453150594,-0.001515691905737776,-0.10303248091476482
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Telecom & Internet,telco_tier2_isp,Telecom & Internet :: telco_tier2_isp,Primary domestic,Telecom & Internet: telco tier2 isp,utilities_housing_bills,Utilities/housing/bills,3863838.069999851,50997.0,46283.0,6,3834404.7499998575,50464.0,45907.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0010395768397499531,0.0010034271754989466,-3.614966425100649e-05,-0.03477344133570875,2.8085091266729987,2.8219880299174984,0.01347890324449974,0.004799309041401282,0.03707008469854833,0.03713843359233964,6.834889379130765e-05,0.00184377495619761,0.03364289016354325,0.033784469176254064,0.00014157901271081436,0.004208289240983074
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Automotive & Fuel,auto_fuel_ampol,Automotive & Fuel :: auto_fuel_ampol,Primary domestic,Automotive & Fuel: auto fuel ampol,direct_fuel,Direct fuel,7619764.730000031,158471.0,109106.0,6,7584303.500000023,162790.0,113332.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0020594768190315177,0.0020087547635314635,-5.072205550005421e-05,-0.024628612000550016,5.544232804866833,5.579937593446676,0.03570478857984316,0.006439987250986434,0.11525545354617049,0.11984032706191566,0.004584873515745172,0.0397801004176215,0.07934960606059256,0.08343388162621129,0.004084275565618731,0.05147190727701806
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Entertainment & Recreation,ent_gambling_other,Entertainment & Recreation :: ent_gambling_other,Primary domestic,Entertainment & Recreation: ent gambling other,hedonic_leisure_dining,Hedonic/leisure/dining,3176164.79,36757.0,11446.0,6,3395906.9799999986,39783.0,12341.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0008561860392611312,0.0008953545302928574,3.9168491031726146e-05,0.04574764039078195,2.3099864402457855,2.49831054293894,0.18832410269315458,0.08152606414136208,0.026735246740607326,0.029285975343739376,0.00255072860313205,0.09540695950480338,0.008326296063642123,0.00908321096875486,0.0007569149051127374,0.09090655668826224
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Electronics & Merchandise,elec_intl_ebay,Electronics & Merchandise :: elec_intl_ebay,Primary domestic,Electronics & Merchandise: elec intl ebay,shopping_home_personal,Shopping/home/personal,4905915.560000019,98411.0,55770.0,6,4661387.15000001,92417.0,52002.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0013242662962292286,0.0012209180269076479,-0.00010334826932158073,-0.07804190865225441,3.5676283216584603,3.4311637315977137,-0.13646459006074663,-0.038250786729181814,0.07156073018490904,0.0680283579033224,-0.003532372281586635,-0.049361881474087495,0.04055207708762237,0.038275870008097485,-0.002276207079524882,-0.0561304683507727
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,secondary_travel_cycle,Travel,travel_bank_misc,Travel :: travel_bank_misc,Secondary travel cycle,Travel: travel bank misc,mobility_transport_ex_fuel,Mobility/transport ex-fuel,3200893.9200000004,1267.0,1032.0,6,1296026.69,1266.0,1020.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.0008329416366244296,0.00034389940011628526,-0.0004890422365081443,-0.5871266545037077,2.322917889838574,0.950334885147826,-1.372583004690748,-0.5908874397562682,0.0009209821619627871,0.0009305567398051264,9.574577842339231e-06,0.010396051343637313,0.0007500310947250641,0.0007500605263912979,2.943166623381368e-08,3.924059474441166e-05
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Entertainment & Recreation,ent_gambling_ladbrokes,Entertainment & Recreation :: ent_gambling_ladbrokes,Primary domestic,Entertainment & Recreation: ent gambling ladbrokes,hedonic_leisure_dining,Hedonic/leisure/dining,3165922.41,37096.0,10683.0,6,2632334.88,40320.0,11434.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0008549091053642625,0.0006909400954908618,-0.00016396900987340074,-0.19179700958213128,2.3028742544520395,1.9373399767535384,-0.3655342776985011,-0.15872958629496625,0.026985926613584843,0.029682625168596932,0.002696698555012089,0.09992981132819646,0.0077693248400504756,0.008417529413900145,0.0006482045738496695,0.08343126168546948
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Electronics & Merchandise,elec_ikea,Electronics & Merchandise :: elec_ikea,Primary domestic,Electronics & Merchandise: elec ikea,shopping_home_personal,Shopping/home/personal,3380193.559999999,25352.0,16556.0,6,3284205.2199999993,24064.0,15640.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0009123500420646985,0.000863182768515915,-4.9167273548783585e-05,-0.05389079989245721,2.458395928656394,2.416107858697758,-0.04228806995863588,-0.017201488769853238,0.018438199230966845,0.017707776567416043,-0.0007304226635508025,-0.039614642102579194,0.012040383285798763,0.011508985516896818,-0.000531397768901945,-0.044134622319599345
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Restaurants & Dining,resto_delivery_menulog,Restaurants & Dining :: resto_delivery_menulog,Primary domestic,Restaurants & Dining: resto delivery menulog,hedonic_leisure_dining,Hedonic/leisure/dining,2768901.4299999992,66908.0,43438.0,6,2660984.0100000007,63579.0,42033.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0007479007803263046,0.0006994756540870842,-4.842512623922041e-05,-0.06474806219361454,2.014059902687518,1.9580182697521344,-0.05604163293538367,-0.02782520661903001,0.048666821480809475,0.04678290542825814,-0.0018839160525513376,-0.038710480677153165,0.031592058168759506,0.030929081654150467,-0.0006629765146090386,-0.02098554361566216
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Healthcare & Medical,health_insurance,Healthcare & Medical :: health_insurance,Primary domestic,Healthcare & Medical: health insurance,essentials_grocery_health,Essentials: grocery/health,280334.70999999996,1062.0,952.0,6,223891.84,812.0,735.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,7.576472975774478e-05,5.845609608820117e-05,-1.7308633669543613e-05,-0.22845239103851353,0.20398932544234452,0.16460718883811767,-0.03938213660422685,-0.19305979133382548,0.0007727065494769944,0.0005973362742658759,-0.00017537027521111843,-0.22695585449588543,0.0006926018820691005,0.0005407615351532565,-0.00015184034691584402,-0.21923178502234417
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Automotive & Fuel,auto_fuel_7eleven,Automotive & Fuel :: auto_fuel_7eleven,Primary domestic,Automotive & Fuel: auto fuel 7eleven,direct_fuel,Direct fuel,8479313.82999992,286136.0,168010.0,6,8531604.899999958,293935.0,172677.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.002284182128050145,0.0022391685415214884,-4.5013586528656804e-05,-0.019706653850357334,6.167581509439945,6.278748121648181,0.11116661220823598,0.018024344232514346,0.20810583439163288,0.2163584833047333,0.00825264891310043,0.039656018954133836,0.1221877999827949,0.12711681398210098,0.004929013999306078,0.04033965747807986
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Electronics & Merchandise,elec_retail_david_jones,Electronics & Merchandise :: elec_retail_david_jones,Primary domestic,Electronics & Merchandise: elec retail david jones,shopping_home_personal,Shopping/home/personal,2341983.9900000053,15617.0,12167.0,6,2610384.2900000103,17336.0,13314.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0006313041002183719,0.0006851934956482822,5.3889395429910386e-05,0.08536202348641443,1.7036511077960708,1.9216792065832518,0.218028098787181,0.127976965347813,0.011360663615517323,0.012757452337955543,0.0013967887224382199,0.12294957140799166,0.008850188297172394,0.009798339297667625,0.0009481510004952301,0.10713342684450693
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Entertainment & Recreation,ent_gambling_tab,Entertainment & Recreation :: ent_gambling_tab,Primary domestic,Entertainment & Recreation: ent gambling tab,hedonic_leisure_dining,Hedonic/leisure/dining,2044514.4699999997,32757.0,10669.0,6,2071723.06,33004.0,10998.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0005508096936647789,0.0005443872543388584,-6.422439325920546e-06,-0.011659996909620881,1.4868847130160427,1.5253876685132122,0.03850295549716942,0.025895051015131388,0.023822301379040855,0.024292883347792324,0.0004705819687514691,0.019753841632005074,0.0077602111597086425,0.008094522802632708,0.0003343116429240659,0.04308022501498756
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Utilities,utility_energyaustralia,Utilities :: utility_energyaustralia,Primary domestic,Utilities: utility energyaustralia,utilities_housing_bills,Utilities/housing/bills,1859447.28,10611.0,8649.0,6,1646154.07,9518.0,7755.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0005012627183275573,0.0004311936412891555,-7.006907703840183e-05,-0.139785135571591,1.3518481812328638,1.211750480193817,-0.14009770103904673,-0.10363419723010603,0.007714148707045836,0.0070052309767629495,-0.0007089177302828861,-0.09189837494776129,0.00628777323457408,0.005708089700743067,-0.0005796835338310125,-0.09219218190687167
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Automotive & Fuel,auto_fuel_united_metro_mobil,Automotive & Fuel :: auto_fuel_united_metro_mobil,Primary domestic,Automotive & Fuel: auto fuel united metro mobil,direct_fuel,Direct fuel,3156389.2499999995,68624.0,48539.0,6,3121363.219999996,72090.0,49707.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0008525939524267243,0.0008191970793359659,-3.3396873090758426e-05,-0.039170900750235736,2.2962238234637957,2.2978334080820337,0.0016095846182380136,0.00070097026334741,0.04993225939909488,0.05306809096727277,0.0031358315681778853,0.06280171588299344,0.035313187699221316,0.03659567769786521,0.0012824899986438945,0.03631759357346758
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Rent,rent_real_estate_agent,Rent :: rent_real_estate_agent,Primary domestic,Rent: rent real estate agent,utilities_housing_bills,Utilities/housing/bills,3411104.509999999,3927.0,3517.0,6,3312898.819999999,3846.0,3430.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.000918639573764674,0.0008709499209166196,-4.768965284805433e-05,-0.05191334470016081,2.4805055978574333,2.4397042168762657,-0.04080138098116759,-0.016448816328578447,0.002855135928165584,0.002829732126510835,-2.540380165474889e-05,-0.008897580463382966,0.0025571288863094825,0.002524061262238569,-3.306762407091334e-05,-0.01293154375125668
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,secondary_travel_cycle,Travel,travel_public_transport,Travel :: travel_public_transport,Secondary travel cycle,Travel: travel public transport,mobility_transport_ex_fuel,Mobility/transport ex-fuel,1088368.2899999984,54660.0,39913.0,6,1158521.2799999982,59906.0,44244.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.00029388268397164763,0.0003048470237692288,1.0964339797581157e-05,0.037308560168992276,0.7919253513757337,0.8526488187118378,0.06072346733610412,0.07667827179748096,0.03977523274879032,0.04408324668202138,0.004308013933231061,0.10830895598875107,0.02904490308752033,0.03256122250711143,0.0035163194195910984,0.12106493896693181
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Groceries,grocery_tobacco_attached,Groceries :: grocery_tobacco_attached,Primary domestic,Groceries: grocery tobacco attached,essentials_grocery_health,Essentials: grocery/health,2341161.000000008,48637.0,34422.0,6,2281976.8300000047,45366.0,32997.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0006320802997481259,0.0005992137404409846,-3.2866559307141285e-05,-0.051997442920208234,1.7025793161370577,1.6781093980641373,-0.024469918072920427,-0.014372263213228533,0.035367254438561445,0.03338512294966262,-0.0019821314888988223,-0.05604425676700747,0.025031252133755788,0.024285946305486875,-0.0007453058282689135,-0.029775011824671547
subcategory,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Entertainment & Recreation,ent_streaming_netflix,Entertainment & Recreation :: ent_streaming_netflix,Primary domestic,Entertainment & Recreation: ent streaming netflix,hedonic_leisure_dining,Hedonic/leisure/dining,2152831.3899999084,116714.0,109693.0,6,2002466.009999981,108085.0,101783.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.000576446968150532,0.0005248150387147077,-5.163192943582421e-05,-0.08956926185504921,1.5635585166053936,1.4746727419032541,-0.08888577470213943,-0.05684838383606986,0.08476593996451283,0.07959540392755865,-0.005170536036954179,-0.06099780217288711,0.07966599680684835,0.07495572351200136,-0.004710273294846995,-0.0591252665333133
