layer,phase_id,phase_label,event_id,event_name,event_date,event_week,event_family,event_anchor,expected_optus,expected_competitors,hypothesis,source_url,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,pre_window_truncated,post_window_truncated,post_window_crosses_medibank,post_window_crosses_optus,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_key,subcat_label,pre_sales_sum,pre_count_sum,pre_user_weeks_sum,pre_source_rows,post_sales_sum,post_count_sum,post_user_weeks_sum,post_source_rows,support_ok,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,health_insurance_primary,Health insurance primary,Healthcare & Medical,health_insurance,Healthcare & Medical :: health_insurance,Healthcare & Medical: health insurance,73173.76,285.0,261.0,2,84221.16,282.0,259.0,2,False,3.81254051768689e-05,5.0691904312287515e-05,1.2566499135418613e-05,0.3296095891209792,0.16473060524815314,0.18915432531322263,0.024423720065069487,0.14826461681651176,0.000641701406382645,0.0006332205578106773,-8.480848571967739e-06,-0.013216191343222067,0.0005876570939427075,0.0005815377810386894,-6.119312904018085e-06,-0.010413067360358755
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,health_insurance_primary,Health insurance primary,Insurance,insurance_health,Insurance :: insurance_health,Insurance: insurance health,6302529.980000023,49635.0,45401.0,2,5492251.300000034,45901.0,42120.0,2,True,0.0032460558733471215,0.0033072371497860813,6.118127643895983e-05,0.018847881498685874,14.185721213663541,12.336001707115816,-1.849719506547725,-0.1303930535985787,0.11173186569687643,0.10307152780398779,-0.008660337892888642,-0.07751000879537583,0.10220142142061879,0.09458145607299014,-0.007619965347628654,-0.07455831085037484
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,insurance_context,Insurance context,Automotive & Fuel,auto_insurance,Automotive & Fuel :: auto_insurance,Automotive & Fuel: auto insurance,259011.64999999994,1486.0,1295.0,2,278980.0300000001,1580.0,1395.0,2,True,0.00013511055733387678,0.00016716004063448863,3.2049483300611856e-05,0.23720931904242815,0.5831048653421089,0.626154800973989,0.04304993563188009,0.07382880540127648,0.003345653891839366,0.003546899570274783,0.0002012456784354173,0.06015137397394591,0.0029156426655890574,0.0031317547602769773,0.0002161120946879199,0.07412159838327034
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,insurance_context,Insurance context,Insurance,insurance_general,Insurance :: insurance_general,Insurance: insurance general,8038692.499999985,55049.0,44120.0,2,8639919.820000032,58955.0,46855.0,2,True,0.004193007122614874,0.005186184172030932,0.0009931770494160577,0.23686509952711104,18.097237665715692,19.39689106806818,1.2996534023524866,0.07181501543821876,0.12392843986201599,0.1323673293945309,0.008438889532514926,0.06809485814483687,0.09932673121784251,0.10519790559687174,0.0058711743790292314,0.05910971102182577
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,insurance_context,Insurance context,Insurance,insurance_life,Insurance :: insurance_life,Insurance: insurance life,193994.01000000004,530.0,488.0,2,165267.77000000002,658.0,594.0,2,False,9.472833228788496e-05,9.994650311849838e-05,5.218170830613425e-06,0.055085640215380316,0.43627114092882546,0.371437797507184,-0.06483334342164149,-0.1486079122346041,0.0011929831987197103,0.0014773488564073759,0.0002843656576876656,0.23836518233688628,0.0010984275944100263,0.0013334619379653683,0.000235034343555342,0.21397345146047675
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,insurance_context,Insurance context,Travel,travel_insurance,Travel :: travel_insurance,Travel: travel insurance,48711.92,371.0,285.0,2,46861.18999999999,374.0,293.0,2,False,2.5570302763337646e-05,2.7979679018744773e-05,2.4093762554071274e-06,0.09422556618538198,0.10967506819711564,0.10512326681765875,-0.004551801379456891,-0.04150260815225642,0.0008353794753938155,0.0008393758027956025,3.996327401787031e-06,0.004783846766049738,0.0006417173645355228,0.0006579327172342069,1.621535269868404e-05,0.02526868306021416
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Charitable Giving & Gifts,charitable_giving_gifts_misc_insurance_general,Charitable Giving & Gifts :: charitable_giving_gifts_misc_insurance_general,Charitable Giving & Gifts: charitable giving gifts misc insurance general,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Charitable Giving & Gifts,charitable_giving_gifts_misc_insurance_health,Charitable Giving & Gifts :: charitable_giving_gifts_misc_insurance_health,Charitable Giving & Gifts: charitable giving gifts misc insurance health,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Charitable Giving & Gifts,charitable_giving_gifts_misc_insurance_life,Charitable Giving & Gifts :: charitable_giving_gifts_misc_insurance_life,Charitable Giving & Gifts: charitable giving gifts misc insurance life,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Clothing & Personal Care,clothing_personal_care_misc_insurance_general,Clothing & Personal Care :: clothing_personal_care_misc_insurance_general,Clothing & Personal Care: clothing personal care misc insurance general,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Clothing & Personal Care,clothing_personal_care_misc_insurance_health,Clothing & Personal Care :: clothing_personal_care_misc_insurance_health,Clothing & Personal Care: clothing personal care misc insurance health,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Clothing & Personal Care,clothing_personal_care_misc_insurance_life,Clothing & Personal Care :: clothing_personal_care_misc_insurance_life,Clothing & Personal Care: clothing personal care misc insurance life,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Education,education_misc_insurance_general,Education :: education_misc_insurance_general,Education: education misc insurance general,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,1,1,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Education,education_misc_insurance_health,Education :: education_misc_insurance_health,Education: education misc insurance health,48.2,1.0,1.0,1,48.2,1.0,1.0,1,False,4.522847640539185e-08,5.561793611020125e-08,1.0389459704809404e-08,0.22971058347591916,0.00021666134752570046,0.00021519202092987956,-1.469326595820899e-06,-0.006781673854615932,4.495048703852706e-06,4.464564749582563e-06,-3.048395427014251e-08,-0.006781673854615795,4.495048703852706e-06,4.464564749582563e-06,-3.048395427014251e-08,-0.006781673854615795
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,1,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Electronics & Merchandise,electronics_merchandise_misc_insurance_general,Electronics & Merchandise :: electronics_merchandise_misc_insurance_general,Electronics & Merchandise: electronics merchandise misc insurance general,111.0,1.0,1.0,1,0.0,0.0,0.0,0,False,1.289750217698919e-07,,,,0.0005007217610970768,,,,4.511006856730422e-06,,,,4.511006856730422e-06,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,1,1,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Electronics & Merchandise,electronics_merchandise_misc_insurance_health,Electronics & Merchandise :: electronics_merchandise_misc_insurance_health,Electronics & Merchandise: electronics merchandise misc insurance health,496.53,1.0,1.0,1,87.3,1.0,1.0,1,False,4.659189914848384e-07,1.007353905066508e-07,-3.651836009781876e-07,-0.7837920489447813,0.002231926532923984,0.00038975650263855773,-0.0018421700302854263,-0.8253721630666988,4.495048703852706e-06,4.464564749582563e-06,-3.048395427014251e-08,-0.006781673854615795,4.495048703852706e-06,4.464564749582563e-06,-3.048395427014251e-08,-0.006781673854615795
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Electronics & Merchandise,electronics_merchandise_misc_insurance_life,Electronics & Merchandise :: electronics_merchandise_misc_insurance_life,Electronics & Merchandise: electronics merchandise misc insurance life,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Entertainment & Recreation,entertainment_recreation_misc_insurance_general,Entertainment & Recreation :: entertainment_recreation_misc_insurance_general,Entertainment & Recreation: entertainment recreation misc insurance general,6754.889999999999,48.0,35.0,2,19076.840000000004,119.0,89.0,2,False,3.7274656893250436e-06,1.1116169186195716e-05,7.388703496870673e-06,1.9822324637436417,0.015221623207990476,0.04264494721637195,0.027423324008381475,1.8016031295522943,0.00010808862487987526,0.00026634834245387707,0.0001582597175740018,1.4641662593994917,7.879899661688295e-05,0.0001991966423591756,0.00012039764574229265,1.5279083606566768
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Entertainment & Recreation,entertainment_recreation_misc_insurance_health,Entertainment & Recreation :: entertainment_recreation_misc_insurance_health,Entertainment & Recreation: entertainment recreation misc insurance health,4082.809999999999,319.0,219.0,2,4388.64,324.0,181.0,2,False,2.190047059340166e-06,2.617979215862392e-06,4.2793215652222623e-07,0.19539861241664686,0.009195806484204112,0.009843697888661615,0.0006478914044575033,0.07045509337004907,0.000718340648488429,0.0007267670131508105,8.426364662381526e-06,0.0117303185892553,0.0004932131967031674,0.0004063727337994663,-8.684046290370108e-05,-0.17607084215138033
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Entertainment & Recreation,entertainment_recreation_misc_insurance_life,Entertainment & Recreation :: entertainment_recreation_misc_insurance_life,Entertainment & Recreation: entertainment recreation misc insurance life,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Groceries,groceries_misc_insurance_general,Groceries :: groceries_misc_insurance_general,Groceries: groceries misc insurance general,83.5,2.0,2.0,2,1109.04,7.0,4.0,2,False,4.0126362798961896e-08,6.53212059809503e-07,6.130856970105411e-07,15.278875388785604,0.00018773610553558077,0.002482993423426907,0.0022952573178913263,12.225977050835949,4.5030277802915635e-06,1.5678327723814125e-05,1.1175299943522562e-05,2.481730179954382,4.5030277802915635e-06,8.981480599440281e-06,4.4784528191487174e-06,0.9945425695017021
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Groceries,groceries_misc_insurance_health,Groceries :: groceries_misc_insurance_health,Groceries: groceries misc insurance health,653.75,20.0,18.0,2,339.6,12.0,12.0,2,False,3.5034502342224996e-07,2.032923803338868e-07,-1.4705264308836315e-07,-0.4197366403322058,0.001472432480698296,0.0007621088940902786,-0.0007103235866080173,-0.48241504851288586,4.5038256879354496e-05,2.694444179832084e-05,-1.8093815081033657e-05,-0.4017432364112619,4.052725002262408e-05,2.694444179832084e-05,-1.3582808224303239e-05,-0.33515247683276617
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Groceries,groceries_misc_insurance_life,Groceries :: groceries_misc_insurance_life,Groceries: groceries misc insurance life,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Healthcare & Medical,healthcare_medical_misc_insurance_general,Healthcare & Medical :: healthcare_medical_misc_insurance_general,Healthcare & Medical: healthcare medical misc insurance general,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Healthcare & Medical,healthcare_medical_misc_insurance_life,Healthcare & Medical :: healthcare_medical_misc_insurance_life,Healthcare & Medical: healthcare medical misc insurance life,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,1,2,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Home Improvement,home_improvement_misc_insurance_general,Home Improvement :: home_improvement_misc_insurance_general,Home Improvement: home improvement misc insurance general,54.99,1.0,1.0,1,270.5,3.0,3.0,2,False,6.389492294708429e-08,1.6853192367529456e-07,1.0463700072821026e-07,1.6376418642036277,0.0002480602670516059,0.0006106513749473819,0.00036259110789577597,1.4617057064618226,4.511006856730422e-06,6.749198224648999e-06,2.2381913679185773e-06,0.49616226244019024,4.511006856730422e-06,6.749198224648999e-06,2.2381913679185773e-06,0.49616226244019024
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Home Improvement,home_improvement_misc_insurance_health,Home Improvement :: home_improvement_misc_insurance_health,Home Improvement: home improvement misc insurance health,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Home Improvement,home_improvement_misc_insurance_life,Home Improvement :: home_improvement_misc_insurance_life,Home Improvement: home improvement misc insurance life,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,2,2,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_bank_misc,Insurance :: insurance_bank_misc,Insurance: insurance bank misc,874600.95,2603.0,2200.0,2,876132.6,2514.0,2082.0,2,True,0.00045652637409242215,0.0005214797037979644,6.495332970554225e-05,0.1422772777031118,1.968983341080932,1.9645242082581023,-0.004459132822829837,-0.002264687938081722,0.005859952591478876,0.005643735008092301,-0.00021621758338657548,-0.036897497037942525,0.0049527081903584895,0.004673787454453025,-0.0002789207359054644,-0.0563168119713662
subcategory,optus_breach_public_2022_2w,Optus data breach public disclosure +/-2w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,2,2022-09-05,2022-09-19,2022-09-19,2022-10-03,0,0,-0.13468948481477377,False,False,False,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_alcohol_bws,Insurance :: insurance_misc_alcohol_bws,Insurance: insurance misc alcohol bws,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
