phase_id,phase_label,event_id,rank_type,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_label,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,sales_per_active_user_diff,count_per_active_user_diff,active_subcat_user_proxy_diff,wallet_pct_shift_during_same_window,post_window_crosses_medibank,post_window_crosses_optus,n_obs_pre,n_obs_post,pre_user_weeks_sum,post_user_weeks_sum,pre_sales_sum,post_sales_sum
medibank_cyber_incident_2022_2w,Medibank cyber incident public disclosure +/-2w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_bank_misc,Insurance: insurance bank misc,0.0005569385017713852,0.00046149950941948726,-9.543899235189791e-05,-0.24154714480533168,0.00040707063502625537,0.0003877083811066424,0.06217361821148505,False,False,2,2,2150.0,2302.0,962458.78,846085.1700000004
medibank_cyber_incident_2022_2w,Medibank cyber incident public disclosure +/-2w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_grocery_woolworths,Insurance: insurance misc grocery woolworths,0.00014621123937368996,0.00013882666778935687,-7.384571584333096e-06,0.010302783803319837,6.563537499010112e-05,5.6167785336630124e-05,0.06217361821148505,False,False,2,2,2118.0,2123.0,252592.68999999994,254801.27999999997
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,telco_affected_positive,telco_affected_optus,Optus affected telco,Telecom & Internet,telco_optus,Telecom & Internet: telco optus,0.0015505108493718885,0.0016003035242733521,4.97926749014636e-05,0.46568947152574935,0.003497554940740333,0.0031118308587679624,0.03145900134954764,False,True,4,4,52766.0,55589.0,5508753.609999983,5929596.919999978
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,telco_competitor_negative,telco_competitors,Telco competitors,Telecom & Internet,telco_mvno,Telecom & Internet: telco mvno,0.000224825259204191,0.00020846396837180133,-1.6361290832389667e-05,-0.006614663356080741,-0.0005689696692988966,-0.000502550532066999,0.03145900134954764,False,True,4,4,17483.0,17068.0,787727.55,784230.3700000001
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,telco_competitor_negative,telco_competitors,Telco competitors,Telecom & Internet,telco_tier2_isp,Telecom & Internet: telco tier2 isp,0.0006924127038718641,0.0006788716681440525,-1.3541035727811603e-05,0.0590027882785078,4.3619688089698017e-05,-3.232486637455567e-05,0.03145900134954764,False,True,4,4,29005.0,28959.0,2458554.829999914,2509447.5899999132
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,telco_competitor_negative,telco_competitors,Telco competitors,Telecom & Internet,telco_dodo,Telecom & Internet: telco dodo,9.15279388681481e-05,8.713755330914912e-05,-4.39038555899897e-06,-0.0024751596577863855,2.730565710082518e-05,4.909723700227946e-05,0.03145900134954764,False,True,4,4,5013.0,5061.0,324999.20000000007,323074.5200000001
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,telco_competitor_positive,telco_competitors,Telco competitors,Telecom & Internet,telco_telstra,Telecom & Internet: telco telstra,0.0021351013811992635,0.002199715880003993,6.461449880472946e-05,0.5774250945676407,0.005357320483905012,0.0055176766884484085,0.03145900134954764,False,True,4,4,59274.0,64205.0,7616845.679999958,8131009.2699999465
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,telco_competitor_positive,telco_competitors,Telco competitors,Telecom & Internet,telco_vodafone,Telecom & Internet: telco vodafone,0.0007252857029846662,0.0007866931806261005,6.14074776414343e-05,0.4048297802518439,0.0033702050486049615,0.0030416405661183483,0.03145900134954764,False,True,4,4,24103.0,26838.0,2548304.979999986,2911685.7099999795
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,health_insurance_negative,health_insurance_primary,Health insurance primary,Insurance,insurance_health,Insurance: insurance health,0.0034804025389482303,0.0033701271273189944,-0.00011027541162923586,-0.014554060295326465,-0.0006470503283872026,-0.0012676917973533375,0.03145900134954764,False,True,4,4,90560.0,89482.0,12496780.810000064,12492517.960000059
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,insurance_context_negative,insurance_context,Insurance context,Insurance,insurance_general,Insurance: insurance general,0.004810865468903557,0.004583780015520404,-0.00022708545338315234,-0.12114586789618542,-0.006385480354125853,-0.005171814579952777,0.03145900134954764,False,True,4,4,92692.0,88146.0,17096805.290000003,17002754.170000017
