event_id,event_name,event_family,event_date,event_week,window,scope,group,label,target_group,expected_direction,n_weeks_pre,n_weeks_post,n_unique_users_pre,n_unique_users_post,source_rows_pre,source_rows_post,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,participation_rate_pre,participation_rate_post,participation_rate_diff,participation_rate_pct_change,count_per_donor_week_pre,count_per_donor_week_post,count_per_donor_week_diff,count_per_donor_week_pct_change,sales_per_donor_week_pre,sales_per_donor_week_post,sales_per_donor_week_diff,sales_per_donor_week_pct_change,target_share_counterintuitive,target_participation_counterintuitive
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,aid_salvation_army,Salvation Army,False,up,8,8,561.0,224.0,27,14,5.06449686458609e-06,8.427178119132258e-06,3.3626812545461677e-06,0.6639714357530739,0.00040680541369103053,0.00016663708957710037,-0.00024016832411393016,-0.5903764208416814,1.0751607787857824,1.192821847137855,0.11766106835207268,0.10943578920815131,27.418872322110207,107.62105629253416,80.20218397042396,2.9250723015968094,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,aid_smith_family,Smith Family,False,up,8,8,254.0,280.0,17,14,7.246834276171058e-06,7.001154673245387e-06,-2.45679602925671e-07,-0.03390164498911081,0.0001830488254654996,0.0002079762040723014,2.492737860680178e-05,0.13617885033356852,1.0720367595367595,1.1690520945220193,0.09701533498525983,0.09049627647766609,107.98675353967022,62.82058460023686,-45.166168939433355,-0.418256568133989,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,aid_unicef,UNICEF,False,up,8,8,544.0,556.0,16,15,8.159597612659479e-06,1.0644505769691666e-05,2.4849081570321876e-06,0.3045380758944405,0.0003967610095225384,0.0004165240629931239,1.9763053470585497e-05,0.049810976875898985,1.033652825641794,1.0476573673095688,0.014004541667774761,0.013548593222370727,39.96382544379754,50.766868986994936,10.803043543197397,0.2703205567342415,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,aid_world_vision,World Vision,False,up,8,8,3064.0,2902.0,9,10,6.078270345561969e-05,7.658649078706301e-05,1.580378733144332e-05,0.26000467950528733,0.002225848127662448,0.0021715459844275026,-5.43021432349456e-05,-0.024396158282359044,1.0721557301085243,1.0826082630443985,0.010452532935874226,0.009749080886613564,59.58133861521657,60.739752378878656,1.1584137636620824,0.0194425602140841,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,animal,Animal / RSPCA,False,up,8,8,1754.0,1560.0,71,48,2.6296877526729863e-05,3.2195203457836075e-05,5.898325931106211e-06,0.22429757772993267,0.0012760351137938526,0.0011713804096217153,-0.0001046547041721373,-0.08201553628174263,1.111219875578656,1.0756957510038554,-0.035524124574800586,-0.03196858277602511,49.460848925877585,58.83711581769637,9.376266891818787,0.18956946949839323,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,environment,Environment,False,up,8,8,1965.0,1270.0,53,32,1.790841472121753e-05,1.46872909558814e-05,-3.22112376533613e-06,-0.1798664937952217,0.0014397714570641425,0.0009485316213531228,-0.0004912398357110197,-0.34119292565551584,1.0212257611430193,1.0324808909725847,0.011255129829565336,0.011021196544207712,25.44682784198764,26.57526354873147,1.1284357067438293,0.044344847764556876,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,general_other,Other charity-like,False,up,8,8,1117.0,981.0,8,8,1.2753063314306703e-05,1.6142022306563364e-05,3.3889589922566607e-06,0.26573685935165414,0.0008104662461538641,0.0007342113910310771,-7.625485512278703e-05,-0.09408763842376024,1.0504578965077087,1.0567579540754566,0.006300057567747874,0.005997439391614533,35.24426728745482,35.83888295113492,0.5946156636801021,0.01687127324368452,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,general_unmatched,General/unmatched,True,up,8,8,72038.0,56663.0,8,8,0.001526565978161862,0.0019068443870153015,0.00038027840885343956,0.24910709022307229,0.05225469117826675,0.04238412318767194,-0.009870567990594804,-0.18889343268571593,1.2371153449924783,1.213030106268971,-0.02408523872350732,-0.019468870724947445,63.9161067262182,77.42345956526957,13.507352839051364,0.2113294055426359,False,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,human_rights,Human rights,False,up,8,8,867.0,869.0,27,23,9.339826190384244e-06,1.1741278299902984e-05,2.4014521095187404e-06,0.25711957166731214,0.0006312806845253647,0.0006509648933882388,1.968420886287411e-05,0.031181389428497876,1.0192505955373603,1.021562249784545,0.0023116542471846024,0.00226799401178262,31.06461244124491,30.472211527089527,-0.5924009141553839,-0.01906995991905069,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,mental_health,Mental health,True,up,8,8,2169.0,701.0,116,74,2.2131397739447177e-05,1.3145730630330888e-05,-8.98566710911629e-06,-0.4060144422374266,0.0015715009515577566,0.0005218760813827409,-0.0010496248701750157,-0.6679123351052195,1.1138936786554503,1.1081605237391594,-0.005733154916290895,-0.00514694986258583,30.200687828735695,55.43864301028375,25.237955181548053,0.8356748470322704,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,religious_stvdp,St Vincent / religious,True,up,8,8,3850.0,858.0,8,8,2.6358075109263868e-05,1.0521952904713256e-05,-1.5836122204550612e-05,-0.6008072341741227,0.0027888090545195037,0.0006404197406403597,-0.0021483893138791437,-0.7703608500544328,1.1647367690635733,1.231132589959888,0.06639582089631468,0.05700500118125033,20.866840396403628,27.87704271051222,7.010202314108593,0.3359493905611504,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,broad,total_charity,Total charity,True,up,8,8,92532.0,69943.0,412,293,0.0017877490063520464,0.0021571922089802112,0.0003694432026281648,0.20665272435643767,0.06714107841649589,0.052320224873671564,-0.014820853542824322,-0.22074196441835806,1.2030989380110344,1.1869877677713725,-0.01611117023966191,-0.013391392620042478,58.169054569083386,71.02640369973113,12.857349130647748,0.2210341774659232,False,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,aid_oxfam,Oxfam,False,up,8,8,1252.0,1123.0,8,8,1.7909396025567673e-05,1.8209943472408416e-05,3.005474468407423e-07,0.016781551226611836,0.0009100136694792293,0.0008441055530655655,-6.59081164136638e-05,-0.07242541362195233,1.1176656924615116,1.0241959482416774,-0.09346974421983423,-0.08362942948886569,69.16683275596492,49.75837521843184,-19.40845753753308,-0.2806035315511726,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,aid_red_cross,Red Cross,True,up,8,8,2828.0,1836.0,8,8,4.034403534462384e-05,2.850340243597946e-05,-1.184063290864438e-05,-0.29349153617133733,0.0020513536002879527,0.0013721128427684045,-0.0006792407575195482,-0.33111831983730244,1.062452693177451,1.035505878769552,-0.026946814407899033,-0.02536283693470611,46.03990139105831,36.026872841275775,-10.013028549782533,-0.2174858817514154,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,aid_salvation_army,Salvation Army,False,up,8,8,526.0,216.0,8,8,4.315952996234505e-06,8.300903060370254e-06,3.984950064135749e-06,0.9233071045056461,0.00038136032562918813,0.00016068429340416432,-0.0002206760322250238,-0.5786549291957442,1.0810412182514395,1.1978298207154716,0.11678860246403211,0.10803344080897777,24.75447302321902,114.39129287396881,89.63681985074979,3.621035267713956,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,aid_smith_family,Smith Family,False,up,7,7,219.0,268.0,7,7,7.535238800734568e-06,7.641771036226618e-06,1.065322354920498e-07,0.014137871182219808,0.00018041244221463863,0.00022750819348054874,4.7095751265910114e-05,0.26104491845346117,1.0828956582633054,1.1956771361026681,0.11278147783936276,0.10414805616658962,129.9057212885154,69.83956297073769,-60.066158317777706,-0.4623827012543441,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,aid_unicef,UNICEF,False,up,8,8,533.0,537.0,8,8,8.07533362236477e-06,1.0312376387999e-05,2.2370427656342303e-06,0.27702171455043084,0.0003887966726864149,0.00040226105416339556,1.3464381476980679e-05,0.03463090716272774,1.0337481539676814,1.0483765551351882,0.014628401167506855,0.014150836556622465,42.32435506929061,50.5065863396299,8.182231270339287,0.19332205433358365,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,aid_world_vision,World Vision,False,up,8,8,3063.0,2899.0,8,8,6.076501319849756e-05,7.652863943021481e-05,1.5763626231717257e-05,0.2594194488236698,0.0022251181878678826,0.00216928173222999,-5.583645563789251e-05,-0.025093703310831876,1.0721920114192955,1.082714275928144,0.010522264508848522,0.00981378745297669,59.58979651438355,60.76984219858141,1.1800456841978573,0.019802814461919206,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,animal,Animal / RSPCA,False,up,7,8,29.0,23.0,7,8,4.3152604013244576e-07,4.119637023603858e-07,-1.956233777205995e-08,-0.04533292536889731,2.4304204401110956e-05,1.7263153137151018e-05,-7.0410512639599375e-06,-0.2897050710961799,1.0178571428571428,1.0178571428571428,0.0,0.0,61.212788461538466,46.86190476190477,-14.350883699633698,-0.2344425741795886,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,environment,Environment,False,up,8,8,956.0,1098.0,8,8,8.953673082099835e-06,1.2764648101022998e-05,3.810975018923163e-06,0.4256325849714187,0.0007043824692357446,0.0008197275409777282,0.00011534507174198365,0.1637534674409673,1.0317387365437822,1.0391150644315423,0.0073763278877601035,0.007149414504363806,25.83677737903163,26.741622396963816,0.9048450179321854,0.03502158975393468,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,general_unmatched,General/unmatched,True,up,8,8,72038.0,56663.0,8,8,0.001526565978161862,0.0019068443870153015,0.00038027840885343956,0.24910709022307229,0.05225469117826675,0.04238412318767194,-0.009870567990594804,-0.18889343268571593,1.2371153449924783,1.213030106268971,-0.02408523872350732,-0.019468870724947445,63.9161067262182,77.42345956526957,13.507352839051364,0.2113294055426359,False,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,human_rights,Human rights,False,up,8,8,823.0,831.0,8,8,8.907321089587239e-06,1.1284477635161598e-05,2.3771565455743596e-06,0.26687670980596884,0.0005992820344161413,0.0006225390783619416,2.3257043945800284e-05,0.038808178136791265,1.0201824302746434,1.0225664228832414,0.0023839926085980068,0.002336829705993086,31.340443851273083,30.696117165939256,-0.6443266853338265,-0.020558952144758898,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,mental_health,Mental health,True,up,8,8,384.0,164.0,8,8,6.896389780209749e-06,2.976450365317288e-06,-3.9199394148924606e-06,-0.5684045623612125,0.0002779036631760445,0.0001221661538449716,-0.0001557375093310729,-0.560401066870491,1.1269736040256053,1.0312707319770014,-0.09570287204860395,-0.08492024276943894,49.873958369115584,41.61178274730945,-8.262175621806136,-0.16566111638178058,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,religious_stvdp,St Vincent / religious,True,up,8,8,3850.0,858.0,8,8,2.6358075109263868e-05,1.0521952904713256e-05,-1.5836122204550612e-05,-0.6008072341741227,0.0027888090545195037,0.0006404197406403597,-0.0021483893138791437,-0.7703608500544328,1.1647367690635733,1.231132589959888,0.06639582089631468,0.05700500118125033,20.866840396403628,27.87704271051222,7.010202314108593,0.3359493905611504,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,8,strict,total_charity,Total charity,True,up,8,8,86501.0,66516.0,94,95,0.0017160620876460696,0.002093345694167547,0.00037728360652147753,0.21985428688014383,0.06276083792135363,0.0497537539995611,-0.013007083921792534,-0.2072484108337092,1.2119361130423167,1.1926222182005284,-0.01931389484178836,-0.015936396839685545,59.75773339774915,72.4210182900577,12.663284892308553,0.21191039506169643,False,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,aid_oxfam,Oxfam,False,up,12,12,1923.0,1705.0,26,14,1.7655995071062627e-05,1.8051744652046016e-05,3.957495809833893e-07,0.022414459190238725,0.0009351519242598899,0.0008455091529285825,-8.964277133130744e-05,-0.09585904600715406,1.093508266682728,1.0273798648191905,-0.06612840186353752,-0.0604736186075163,65.26049562707377,51.08590115851257,-14.174594468561196,-0.2172002270647906,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,aid_red_cross,Red Cross,True,up,12,12,4459.0,3073.0,51,48,4.597652523570541e-05,3.090691684615868e-05,-1.506960838954673e-05,-0.32776744898163074,0.0021606705457376456,0.0015151143430680045,-0.0006455562026696411,-0.29877586101366993,1.0599000378935173,1.0430422827279617,-0.016857755165555544,-0.01590504251614071,48.934163029108795,36.879445958311514,-12.054717070797281,-0.24634562695241066,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,aid_salvation_army,Salvation Army,False,up,12,12,1093.0,520.0,40,24,1.1598465711182664e-05,1.1223361737354974e-05,-3.7510397382769003e-07,-0.03234082706870732,0.0005311996915695757,0.00025456077719060183,-0.00027663891437897385,-0.5207813911969114,1.0813141976552725,1.1911499247811228,0.10983572712585032,0.10157614443981103,40.684502988457936,95.93460579768514,55.2501028092272,1.3580134633794465,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,aid_smith_family,Smith Family,False,up,12,12,297.0,430.0,24,23,5.186138828135375e-06,6.897070500200261e-06,1.7109316720648858e-06,0.3299047188599913,0.00014299541045919063,0.00021083896048742083,6.78435500282302e-05,0.4744456469642572,1.0619133952467283,1.1260347296813462,0.06412133443461787,0.060382828507139906,82.56981485978012,54.41873831072701,-28.151076549053116,-0.3409366558088959,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,aid_unicef,UNICEF,False,up,12,12,838.0,865.0,27,25,8.166046900422634e-06,1.0659888522253009e-05,2.493841621830375e-06,0.30539153794246593,0.0004077435235842558,0.0004276206848155186,1.9877161231262837e-05,0.04874917707222746,1.0266930456560648,1.0351049115397126,0.00841186588364784,0.008193165346973392,39.84276489826932,64.31507376910774,24.472308870838418,0.6142221538420753,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,aid_world_vision,World Vision,False,up,12,12,4488.0,4305.0,13,17,5.865646084992434e-05,7.38068173755398e-05,1.5150356525615463e-05,0.2582896462911128,0.0021765759102795787,0.0021280276975997182,-4.854821267986052e-05,-0.022304856196641704,1.0723315609190016,1.0804133885469023,0.008081827627900662,0.007536687273266894,59.636136449441075,61.31008964979409,1.6739532003530115,0.028069444132622048,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,animal,Animal / RSPCA,False,up,12,12,2826.0,2384.0,95,77,2.8594320310686504e-05,3.013966684181883e-05,1.545346531132324e-06,0.05404382808689404,0.0013739452620952547,0.0011809203016920494,-0.0001930249604032053,-0.1404895564098703,1.1083810410359518,1.084888669183328,-0.023492371852623872,-0.021195212641553895,50.03789738229971,58.251438899474174,8.213541517174463,0.1641464159539186,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,environment,Environment,False,up,12,12,2765.0,2264.0,93,51,1.9432531860164156e-05,1.692084643754279e-05,-2.511685422621367e-06,-0.12925157878012863,0.001347888141579154,0.001118118676306424,-0.00022976946527272996,-0.17046627103903256,1.0225640271276089,1.0350161393614792,0.012452112233870327,0.012177342350726357,29.97517303618245,26.907763932400446,-3.067409103782005,-0.10233165627032059,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,general_other,Other charity-like,False,up,12,12,1849.0,1416.0,12,12,1.334586669987186e-05,1.4838744765655195e-05,1.4928780657833353e-06,0.11186070559191702,0.0008960764375957036,0.0007004341902891488,-0.0001956422473065548,-0.2183320965692278,1.05187496208688,1.0533767903726234,0.0015018282857435228,0.0014277631276287369,34.025017563261024,35.52384775226198,1.4988301890009552,0.044050827783240806,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,general_unmatched,General/unmatched,True,up,12,12,106577.0,88593.0,12,12,0.0016075137154741468,0.0018341971566561265,0.00022668344118197971,0.14101493442941973,0.051656498511901766,0.043735283091135134,-0.007921215420766632,-0.1533440254170841,1.244912707191393,1.215760605483967,-0.029152101707426104,-0.02341698461187308,69.16372709816378,74.3689435588073,5.205216460643527,0.07525934010548313,False,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,human_rights,Human rights,False,up,12,12,1296.0,1325.0,39,35,9.240611393666564e-06,1.1740182583663511e-05,2.499571189996947e-06,0.2704984641719845,0.0006294534634851341,0.0006551719828029358,2.571851931780164e-05,0.040858492024818345,1.0214646827391924,1.0221670554475473,0.0007023727083548259,0.0006876133068754964,31.600682765062746,31.035107454923544,-0.5655753101392023,-0.017897566148934417,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,mental_health,Mental health,True,up,12,12,3188.0,1756.0,175,128,1.997103495012968e-05,1.7035243308671054e-05,-2.9357916414586255e-06,-0.14700247877937656,0.0015437076242880328,0.0008594052899936231,-0.0006843023342944097,-0.44328493526098506,1.1166798537717282,1.1129843017192824,-0.003695552052445761,-0.0033094105172252943,28.20429616601807,47.02344296744769,18.81914680142962,0.6672439790964846,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,religious_stvdp,St Vincent / religious,True,up,12,12,5938.0,2652.0,12,13,2.7290212544548172e-05,1.905918772837219e-05,-8.231024816175983e-06,-0.3016108724964956,0.002875642807260529,0.0012966597556317695,-0.0015789830516287596,-0.5490887281417862,1.1681362217333984,1.222965065697797,0.05482884396439869,0.04693702921311533,21.20645277063188,27.18900102855554,5.982548257923661,0.28210980509709266,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,broad,total_charity,Total charity,True,up,12,12,137537.0,111288.0,619,479,0.0018726279258296466,0.002095476827955403,0.00022284890212575614,0.11900329961544574,0.06667754925409572,0.054927664903940916,-0.011749884350154803,-0.1762194993906897,1.2090679320545932,1.1890527842187304,-0.02001514783586278,-0.01655419625748459,62.324062082951535,67.82379961088232,5.499737527930783,0.08824420848260485,False,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,aid_oxfam,Oxfam,False,up,12,12,1880.0,1703.0,12,12,1.7133352140485378e-05,1.801330613081136e-05,8.799539903259817e-07,0.05135912593815708,0.0009143243128468705,0.0008445340556302619,-6.97902572166086e-05,-0.07632987139903055,1.08974233932645,1.0283057907451165,-0.06143654858133352,-0.056377132799397635,64.01984322978366,50.94850799611941,-13.07133523366425,-0.20417630806667036,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,aid_red_cross,Red Cross,True,up,12,12,4158.0,2906.0,12,12,4.1132311610504265e-05,2.867448038652818e-05,-1.2457831223976083e-05,-0.30287213959535,0.002015228128006349,0.001432474686075126,-0.000582753441931223,-0.28917492458173305,1.0639246683853611,1.0440515990751054,-0.019873069310255786,-0.018679019202003894,47.290775745812546,36.068167886611796,-11.22260785920075,-0.23731071614308372,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,aid_salvation_army,Salvation Army,False,up,12,12,1039.0,503.0,12,12,1.0936498453261871e-05,1.1029584298895899e-05,9.30858456340281e-08,0.008511485283140578,0.0005049819785985947,0.0002462377119042982,-0.00025874426669429646,-0.5123831694199324,1.0858513634104714,1.1944871762697005,0.10863581285922908,0.10004666984809299,39.04667332449596,100.77712387247844,61.73045054798248,1.5809400722815439,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,aid_smith_family,Smith Family,False,up,10,9,257.0,400.0,10,9,5.657071354105287e-06,8.754049921750991e-06,3.0969785676457043e-06,0.5474526258888806,0.0001485394375146266,0.0002615734430053439,0.00011303400549071731,0.7609696615391244,1.0780269607843136,1.1715169995774373,0.09349003879312368,0.08672328447621146,102.02837990196079,66.86410453279598,-35.16427536916481,-0.34465190374437205,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,aid_unicef,UNICEF,False,up,12,12,813.0,834.0,12,12,8.02102504527265e-06,1.0310077334119949e-05,2.2890522888472985e-06,0.28538151619366864,0.00039560369603544354,0.0004122840529994431,1.6680356963999575e-05,0.042164310220461444,1.0265045619448665,1.0356993126188612,0.009194750673994667,0.008957340293328883,42.532981013656894,60.433078632550206,17.900097618893312,0.4208521761770185,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,aid_world_vision,World Vision,False,up,12,12,4487.0,4298.0,12,12,5.8644667345176254e-05,7.372954955773643e-05,1.508488221256018e-05,0.2572251305267395,0.002176089283749868,0.0021245823881011895,-5.1506895648678695e-05,-0.02366947718244413,1.0723557484595159,1.0805660109965458,0.008210262537029944,0.007656286217353086,59.641775048885734,61.35851469130594,1.7167396424202082,0.0287841809036212,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,animal,Animal / RSPCA,False,up,8,11,32.0,34.0,8,11,7.792849890911462e-07,3.753621608700007e-07,-4.039228282211455e-07,-0.5183249181948533,2.3459456309343684e-05,1.8384816862733724e-05,-5.07463944660996e-06,-0.2163153049965944,1.0572916666666665,1.0129870129870129,-0.04430465367965364,-0.04190390889898276,105.06118990384616,41.18528138528139,-63.87590851856476,-0.6079876743926574,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,environment,Environment,False,up,12,12,1354.0,2002.0,12,12,8.454459840318542e-06,1.5032406457676282e-05,6.57794661735774e-06,0.7780445754781539,0.0006623428126658771,0.0009884487925697876,0.00032610597990391055,0.4923522587817628,1.0315624802522307,1.0420522750039212,0.010489794751690429,0.0101688409112413,27.37097521232869,27.28654561312739,-0.08442959920130022,-0.003084639788912989,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,general_unmatched,General/unmatched,True,up,12,12,106577.0,88593.0,12,12,0.0016075137154741468,0.0018341971566561265,0.00022668344118197971,0.14101493442941973,0.051656498511901766,0.043735283091135134,-0.007921215420766632,-0.1533440254170841,1.244912707191393,1.215760605483967,-0.029152101707426104,-0.02341698461187308,69.16372709816378,74.3689435588073,5.205216460643527,0.07525934010548313,False,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,human_rights,Human rights,False,up,12,12,1229.0,1262.0,12,12,8.812124861180792e-06,1.1236239160943937e-05,2.424114299763145e-06,0.2750885102005151,0.0005969104246772519,0.0006240873224214662,2.717689774421432e-05,0.045529273104769126,1.022637385434197,1.0232786732803032,0.0006412878461061755,0.0006270921200811507,31.880483129993085,31.241223131670342,-0.6392599983227427,-0.02005176633353239,False,False
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,mental_health,Mental health,True,up,12,12,545.0,288.0,12,12,5.31178155455784e-06,3.7241589487486403e-06,-1.5876226058091998e-06,-0.29888702867438527,0.00026368343346647784,0.00014148908267266688,-0.00012219435079381097,-0.46341307524481085,1.1399510975690983,1.0514415602457399,-0.08850953732335842,-0.07764327567393162,40.08022743533224,45.72553085701708,5.645303421684837,0.14085008451594483,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,religious_stvdp,St Vincent / religious,True,up,12,12,5938.0,2650.0,12,12,2.7290212544548172e-05,1.8939590432912102e-05,-8.35062211163607e-06,-0.3059932969743137,0.002875642807260529,0.0012956800089550704,-0.0015799627983054587,-0.5494294334179163,1.1681362217333984,1.2230712146644434,0.05493499293104498,0.0470278995796628,21.20645277063188,27.095820396265797,5.889367625633916,0.2777158296737825,True,True
jobkeeper_announcement,JobKeeper announced,liquidity,2020-03-30,2020-03-30,12,strict,total_charity,Total charity,True,up,12,12,128309.0,105473.0,138,140,0.0017984838983239344,0.00203179616878661,0.00023331227046267554,0.1297271944887062,0.06220072789134412,0.05205813402350928,-0.010142593867834844,-0.16306230186811513,1.218601407005008,1.1950181693346325,-0.023583237670375512,-0.01935270838750853,64.18007209310176,69.30048611376354,5.120414020661784,0.0797819923485586,False,True
jobseeker_supplement_start,Coronavirus Supplement starts,liquidity,2020-04-27,2020-04-27,2,broad,aid_oxfam,Oxfam,False,up,2,2,510.0,11.0,2,2,3.08183634048608e-05,8.690625613729265e-07,-2.9949300843487872e-05,-0.9718004960238786,0.0015410257632770404,3.25926933983059e-05,-0.0015084330698787345,-0.9788500009701353,1.0170682730923695,1.0,-0.017068273092369468,-0.016781836130306014,45.6168875502008,47.64066666666667,2.0237791164658674,0.04436469091054764,False,False
jobseeker_supplement_start,Coronavirus Supplement starts,liquidity,2020-04-27,2020-04-27,2,broad,aid_red_cross,Red Cross,True,up,2,2,526.0,490.0,8,8,3.414823590287467e-05,3.2905173842410496e-05,-1.2430620604641707e-06,-0.0364019407620271,0.0015910831594928285,0.0014489658597163682,-0.00014211729977646036,-0.08932110111815995,1.0421674370826914,1.0351190476190477,-0.007048389463643723,-0.006763202545815547,35.97410668427618,42.08869047619048,6.114583791914299,0.16997180348572505,True,True
jobseeker_supplement_start,Coronavirus Supplement starts,liquidity,2020-04-27,2020-04-27,2,broad,aid_salvation_army,Salvation Army,False,up,2,2,18.0,49.0,2,3,2.345487844481526e-06,5.4096387415226054e-06,3.0641508970410793e-06,1.3064023777613798,5.442291414960905e-05,0.0001449975234582712,9.057460930866215e-05,1.6642734172534712,1.1666666666666665,1.2148829431438126,0.0482162764771461,0.04132823698041095,70.72833333333332,67.65671404682274,-3.0716192865105825,-0.04342841322210217,False,False
jobseeker_supplement_start,Coronavirus Supplement starts,liquidity,2020-04-27,2020-04-27,2,broad,aid_smith_family,Smith Family,False,up,2,2,40.0,99.0,3,4,3.0156410865188536e-06,1.0563031849579838e-05,7.547390763060985e-06,2.5027483531780033,0.00012086512196624165,0.00029065939718894105,0.00016979427522269942,1.4048244229640043,1.0,1.086734693877551,0.08673469387755106,0.08673469387755106,66.24358974358975,42.14438775510204,-24.099201988487714,-0.36379673990749783,False,False
jobseeker_supplement_start,Coronavirus Supplement starts,liquidity,2020-04-27,2020-04-27,2,broad,aid_unicef,UNICEF,False,up,2,2,265.0,11.0,5,4,2.018911405189604e-05,1.2826112610420447e-06,-1.8906502790853993e-05,-0.936470156256233,0.0008007518710927836,3.279456837157473e-05,-0.0007679573027212089,-0.9590452803727826,1.0656862745098041,1.0,-0.06568627450980413,-0.06163753449862024,52.110176470588236,42.95,-9.160176470588233,-0.1757847908221607,False,False
